Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of synaptic transmission, glutamatergic (GO:0051968)	2/18	0.08779283466327775	0.3604403522965162	0	0	4.391726943942134	10.684085235098022	CCL2;CCR2
programmed necrotic cell death (GO:0097300)	2/18	0.08779283466327775	0.3604403522965162	0	0	4.391726943942134	10.684085235098022	CD14;TLR4
regulation of cell communication (GO:0010646)	3/38	0.08780719217116285	0.3604403522965162	0	0	3.0139751552795033	7.33183172748695	GRK3;SLC8A1;TYMP
response to cAMP (GO:0051591)	3/38	0.08780719217116285	0.3604403522965162	0	0	3.0139751552795033	7.33183172748695	STAT1;AQP9;PKD2
lymphocyte proliferation (GO:0046651)	3/38	0.08780719217116285	0.3604403522965162	0	0	3.0139751552795033	7.33183172748695	HELLS;CD70;IFNB1
neutrophil mediated immunity (GO:0002446)	19/488	0.08797888342372095	0.36053508646274834	0	0	1.4342360691213443	3.486138027005581	SIGLEC9;GCA;NFAM1;CARD9;FGL2;HP;CYBB;FPR2;LILRB2;RAB44;IL6;CLEC4D;ALOX5;CLEC5A;S100A12;MNDA;CD14;S100A9;S100A8
cellular divalent inorganic cation homeostasis (GO:0072503)	6/111	0.08877533259418022	0.3631854247444877	0	0	2.0130106687483735	4.874800147185027	CCL13;CCL8;CCL7;CCL1;SLC8A1;CCR2
protein monoubiquitination (GO:0006513)	3/39	0.09325748675101225	0.38023976950916927	0	0	2.9301026570048307	6.951348987392091	DTX3L;UHRF1;DTL
regulation of viral entry into host cell (GO:0046596)	3/39	0.09325748675101225	0.38023976950916927	0	0	2.9301026570048307	6.951348987392091	IFITM1;TRIM14;TRIM22
DNA double-strand break processing (GO:0000729)	2/19	0.09638129914300997	0.39100506976746185	0	0	4.133177321561536	9.66933311837703	BLM;BRCA1
leukocyte adhesion to vascular endothelial cell (GO:0061756)	2/19	0.09638129914300997	0.39100506976746185	0	0	4.133177321561536	9.66933311837703	CX3CR1;VCAM1
leukotriene biosynthetic process (GO:0019370)	2/19	0.09638129914300997	0.39100506976746185	0	0	4.133177321561536	9.66933311837703	ALOX5;LTC4S
positive regulation of protein metabolic process (GO:0051247)	6/115	0.10091541708845153	0.40871586286574857	0	0	1.9387376547851807	4.446441626967994	CD86;DDX58;UHRF1;CD80;CARD9;DTL
receptor-mediated endocytosis (GO:0006898)	7/143	0.10369529924535187	0.41632217639733177	0	0	1.8135868398454271	4.110129125872283	GRK3;AP1G2;MX2;MX1;HP;SAA1;FPR2
negative regulation of DNA-binding transcription factor activity (GO:0043433)	7/143	0.10369529924535187	0.41632217639733177	0	0	1.8135868398454271	4.110129125872283	AIM2;ADORA3;ID1;NLRC5;ACOD1;PKD2;CDK5RAP3
tumor necrosis factor-mediated signaling pathway (GO:0033209)	6/116	0.1040804982918114	0.41632217639733177	0	0	1.9210134128166916	4.346467000203939	AIM2;CD70;STAT1;TNFRSF9;JAK2;TNFSF13B
epithelial cell migration (GO:0010631)	3/41	0.10456094758191826	0.41632217639733177	0	0	2.775600686498856	6.267265124508973	ANLN;STAT1;FSTL1
import into cell (GO:0098657)	3/41	0.10456094758191826	0.41632217639733177	0	0	2.775600686498856	6.267265124508973	NEURL1B;SLC46A1;IL10RA
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	2/20	0.10519599922982867	0.41632217639733177	0	0	3.9033554350010045	8.790083241965771	CD70;TLR4
regulation of acute inflammatory response (GO:0002673)	2/20	0.10519599922982867	0.41632217639733177	0	0	3.9033554350010045	8.790083241965771	IL6;FFAR2
cellular response to nitrogen compound (GO:1901699)	2/20	0.10519599922982867	0.41632217639733177	0	0	3.9033554350010045	8.790083241965771	BLM;DDX11
regulation of protein localization to cell periphery (GO:1904375)	2/20	0.10519599922982867	0.41632217639733177	0	0	3.9033554350010045	8.790083241965771	PLK1;GBP1
hepaticobiliary system development (GO:0061008)	2/20	0.10519599922982867	0.41632217639733177	0	0	3.9033554350010045	8.790083241965771	PKD2;CDK5RAP3
mitotic cytokinetic process (GO:1902410)	2/20	0.10519599922982867	0.41632217639733177	0	0	3.9033554350010045	8.790083241965771	KIF20A;CEP55
modulation by symbiont of entry into host (GO:0052372)	2/20	0.10519599922982867	0.41632217639733177	0	0	3.9033554350010045	8.790083241965771	TRIM14;TRIM22
negative regulation of axon extension involved in axon guidance (GO:0048843)	2/20	0.10519599922982867	0.41632217639733177	0	0	3.9033554350010045	8.790083241965771	SEMA3D;SEMA3A
positive regulation of cyclin-dependent protein kinase activity (GO:1904031)	2/20	0.10519599922982867	0.41632217639733177	0	0	3.9033554350010045	8.790083241965771	PSRC1;PKD2
regulation of RNA metabolic process (GO:0051252)	4/65	0.10625515993487165	0.41914637073495714	0	0	2.306863824343221	5.171785478538266	OAS1;OAS2;OAS3;OASL
protein autoubiquitination (GO:0051865)	4/65	0.10625515993487165	0.41914637073495714	0	0	2.306863824343221	5.171785478538266	RNF213;DTX3L;UHRF1;BRCA1
regulation of nervous system development (GO:0051960)	3/42	0.11040533967584856	0.4312350257477411	0	0	2.7042920847268674	5.9591693292174455	CX3CR1;KIF14;TYMP
translesion synthesis (GO:0019985)	3/42	0.11040533967584856	0.4312350257477411	0	0	2.7042920847268674	5.9591693292174455	POLE2;ISG15;DTL
positive regulation of ATPase activity (GO:0032781)	3/42	0.11040533967584856	0.4312350257477411	0	0	2.7042920847268674	5.9591693292174455	MYBPC3;PLSCR1;UHRF1
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	6/118	0.11056396785453214	0.4312350257477411	0	0	1.8865144418423108	4.154408588070343	CXCL10;CXCL11;CXCL9;PTGIR;RXFP1;ADCY7
regulation of protein binding (GO:0043393)	6/118	0.11056396785453214	0.4312350257477411	0	0	1.8865144418423108	4.154408588070343	DTX3L;DDX11;PLK1;IFIT1;AURKB;IFIT2
negative regulation of response to external stimulus (GO:0032102)	6/118	0.11056396785453214	0.4312350257477411	0	0	1.8865144418423108	4.154408588070343	IFI16;ALOX5;DHX58;SAA1;ACOD1;FPR2
positive regulation of protein-containing complex assembly (GO:0031334)	6/118	0.11056396785453214	0.4312350257477411	0	0	1.8865144418423108	4.154408588070343	GBP5;SLF1;CLEC7A;ISG15;TLR4;MYD88
apoptotic process (GO:0006915)	10/231	0.11076751658304139	0.4313354658594838	0	0	1.596081198887459	3.51189212765509	PLSCR1;MELK;IFI27;CASP5;MX1;CAPN3;CD14;JAK2;MYD88;IFIT2
cellular response to inorganic substance (GO:0071241)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	BLM;DDX11
histone ubiquitination (GO:0016574)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	DTX3L;UHRF1
sensory perception of pain (GO:0019233)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	CCL2;CCR2
linoleic acid metabolic process (GO:0043651)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	CYP2J2;ALOX5
sterol transport (GO:0015918)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	CETP;APOA2
negative regulation of protein localization to plasma membrane (GO:1903077)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	PKDCC;GBP1
negative regulation of response to wounding (GO:1903035)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	ALOX5;SIGLEC10
positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	NFAM1;STAP1
positive regulation of immune system process (GO:0002684)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	RSAD2;LILRB2
positive regulation of smoothened signaling pathway (GO:0045880)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	TEDC2;KIF7
positive regulation of T cell cytokine production (GO:0002726)	2/21	0.1142178208011511	0.4370543111413132	0	0	3.6977253259731606	8.022762154257075	IL6;RSAD2
regulation of cell-substrate adhesion (GO:0010810)	3/43	0.1163722248589852	0.4371762391639295	0	0	2.636548913043478	5.671114915352898	PTPRO;EMP2;JAK2
regulation of heart contraction (GO:0008016)	5/93	0.11658069176713133	0.4371762391639295	0	0	1.999690082644628	4.297677159501177	CYP2J2;S100A1;ADORA3;FXYD6;SLC8A1
positive regulation of transferase activity (GO:0051347)	7/148	0.11840025616303217	0.4371762391639295	0	0	1.748822280892478	3.731434806862984	CHTF8;DTX3L;DSCC1;PLK1;NEK2;CHTF18;AURKB
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	4/68	0.12006876568793762	0.4371762391639295	0	0	2.198389292196007	4.659905234168335	IL6;JAK2;PARP9;PARP14
response to amyloid-beta (GO:1904645)	3/44	0.12245708637253712	0.4371762391639295	0	0	2.5721102863202545	5.40141777797593	VCAM1;FPR2;TLR4
positive regulation of osteoblast differentiation (GO:0045669)	3/44	0.12245708637253712	0.4371762391639295	0	0	2.5721102863202545	5.40141777797593	IFITM1;IL6;DNAI3
regulation of chromosome organization (GO:0033044)	2/22	0.12342853290738588	0.4371762391639295	0	0	3.5126582278481013	7.3488075891527975	RMI2;BUB1
cellular response to osmotic stress (GO:0071470)	2/22	0.12342853290738588	0.4371762391639295	0	0	3.5126582278481013	7.3488075891527975	CAPN3;PKD2
negative regulation of B cell activation (GO:0050869)	2/22	0.12342853290738588	0.4371762391639295	0	0	3.5126582278481013	7.3488075891527975	MNDA;SAMSN1
positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	2/22	0.12342853290738588	0.4371762391639295	0	0	3.5126582278481013	7.3488075891527975	P2RY6;PKD2
positive regulation of neural precursor cell proliferation (GO:2000179)	2/22	0.12342853290738588	0.4371762391639295	0	0	3.5126582278481013	7.3488075891527975	CX3CR1;DLL4
epithelium development (GO:0060429)	6/122	0.12413118038030561	0.4371762391639295	0	0	1.8210853589598643	3.7995422973136934	STIL;STAT1;CDK1;MEOX2;PKD2;JAK2
ciliary basal body-plasma membrane docking (GO:0097711)	5/95	0.12448599182816938	0.4371762391639295	0	0	1.9550505050505051	4.073469106278544	PLK4;PLK1;CDK1;KIF24;NEK2
cellular response to organic cyclic compound (GO:0071407)	7/150	0.12456974580198325	0.4371762391639295	0	0	1.724184574549538	3.591285968271152	BLM;P2RY6;RAD51;AQP9;CCL2;BRCA1;PKD2
regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	3/45	0.12865537620283282	0.4371762391639295	0	0	2.51074016563147	5.148568855835118	IL6;IL10RA;JAK2
microtubule bundle formation (GO:0001578)	3/45	0.12865537620283282	0.4371762391639295	0	0	2.51074016563147	5.148568855835118	PSRC1;PLK1;KIF20A
carbohydrate homeostasis (GO:0033500)	4/70	0.12968472181032728	0.4371762391639295	0	0	2.131551449155805	4.354011416823022	IL6;OAS1;ALOX5;FFAR2
sterol metabolic process (GO:0016125)	4/70	0.12968472181032728	0.4371762391639295	0	0	2.131551449155805	4.354011416823022	CH25H;CETP;APOA2;CYP7B1
protein localization to site of double-strand break (GO:1990166)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	SLF1
activation of protein kinase C activity (GO:1990051)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CD86
alpha-beta T cell differentiation (GO:0046632)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	RSAD2
amine transport (GO:0015837)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	AQP9
apoptotic chromosome condensation (GO:0030263)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	TOP2A
regulation of astrocyte activation (GO:0061888)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	IL6
beta-catenin destruction complex assembly (GO:1904885)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	AMER1
regulation of cell maturation (GO:1903429)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CLEC7A
regulation of chromosome separation (GO:1905818)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PLSCR1
caveola assembly (GO:0070836)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	EMP2
CD4-positive, alpha-beta T cell activation (GO:0035710)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	RSAD2
regulation of dendritic cell cytokine production (GO:0002730)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CLEC7A
regulation of endothelial tube morphogenesis (GO:1901509)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CXCL10
cellular response to indole-3-methanol (GO:0071681)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	BRCA1
regulation of growth hormone receptor signaling pathway (GO:0060398)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	JAK2
regulation of guanyl-nucleotide exchange factor activity (GO:1905097)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	STMN1
regulation of hippocampal neuron apoptotic process (GO:0110089)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CX3CR1
cellular response to salt stress (GO:0071472)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CAPN3
regulation of histone H4-K16 acetylation (GO:2000618)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	BRCA1
regulation of inositol trisphosphate biosynthetic process (GO:0032960)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	P2RY6
regulation of integrin biosynthetic process (GO:0045113)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	S100A9
cerebellar Purkinje cell differentiation (GO:0021702)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CEND1
chronic inflammatory response (GO:0002544)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	S100A9
regulation of maintenance of mitotic sister chromatid cohesion (GO:0034182)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	SLF1
de novo centriole assembly (GO:0097742)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PLK4
de novo centriole assembly involved in multi-ciliated epithelial cell differentiation (GO:0098535)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PLK4
regulation of miRNA catabolic process (GO:2000625)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PNPT1
DNA catabolic process, exonucleolytic (GO:0000738)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	ISG20
drug transport (GO:0015893)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	SLC46A1
regulation of postsynaptic density organization (GO:1905874)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	LILRB2
regulation of protein monoubiquitination (GO:1902525)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	FANCM
regulation of receptor catabolic process (GO:2000644)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	DTX3L
regulation of retinal ganglion cell axon guidance (GO:0090259)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PTPRO
establishment of protein localization to telomere (GO:0070200)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	BRCA2
exocyst localization (GO:0051601)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	EXOC3L1
folate transmembrane transport (GO:0098838)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	SLC46A1
glomerular visceral epithelial cell migration (GO:0090521)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	ANLN
regulation of type B pancreatic cell apoptotic process (GO:2000674)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	IL6
response to indole-3-methanol (GO:0071680)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	BRCA1
RNA import into mitochondrion (GO:0035927)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PNPT1
rRNA transport (GO:0051029)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PNPT1
short-term memory (GO:0007614)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CALB1
T cell extravasation (GO:0072683)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CCL2
Toll signaling pathway (GO:0008063)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	MYD88
mesonephric duct development (GO:0072177)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PKD2
metanephric distal tubule development (GO:0072235)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PKD2
metanephric mesenchymal cell differentiation (GO:0072162)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	STAT1
mitochondrial RNA 3'-end processing (GO:0000965)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	PNPT1
monocyte extravasation (GO:0035696)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CCR2
negative regulation of adaptive immune response (GO:0002820)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	SAMSN1
negative regulation of hydrogen peroxide metabolic process (GO:0010727)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	HP
negative regulation of macrophage chemotaxis (GO:0010760)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	STAP1
negative regulation of organelle organization (GO:0010639)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	LILRB2
negative regulation of vascular endothelial cell proliferation (GO:1905563)	1/5	0.13127217095759203	0.4371762391639295	0	0	8.773014440433213	17.81345203206192	CCL2
